Format Version,1.23,Take Name,Take 2022-04-30 06.26.59 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-04-30 06.27.00.204 PM,Capture Start Frame,610622,Total Frames in Take,6146,Total Exported Frames,6146,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,SensorHead:Marker1,SensorHead:Marker1,SensorHead:Marker1,SensorHead:Marker2,SensorHead:Marker2,SensorHead:Marker2,SensorHead:Marker3,SensorHead:Marker3,SensorHead:Marker3,SensorHead:Marker4,SensorHead:Marker4,SensorHead:Marker4
,ID,"829C779C8DD11ECB1695D6E8D90CCB9","829C779C8DD11ECB1695D6E8D90CCB9","829C779C8DD11ECB1695D6E8D90CCB9","829C77AC8DD11ECB1695D6E8D90CCB9","829C77AC8DD11ECB1695D6E8D90CCB9","829C77AC8DD11ECB1695D6E8D90CCB9","829C778C8DD11ECB1695D6E8D90CCB9","829C778C8DD11ECB1695D6E8D90CCB9","829C778C8DD11ECB1695D6E8D90CCB9","829C777C8DD11ECB1695D6E8D90CCB9","829C777C8DD11ECB1695D6E8D90CCB9","829C777C8DD11ECB1695D6E8D90CCB9"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
113,0.941000,-1144.518799,1012.495850,615.177429,-1105.034546,1006.981384,688.437256,-1037.618652,1002.080200,684.706360,-1047.993896,1006.187561,561.110229
114,0.950000,-1144.514648,1012.490723,615.177612,-1105.020630,1006.953491,688.452454,-1037.610352,1002.060303,684.723572,-1047.993042,1006.189331,561.111023
115,0.958000,-1144.513672,1012.462646,615.167419,-1105.019531,1006.968262,688.445496,-1037.606323,1002.051025,684.724182,-1047.984619,1006.185913,561.115295
116,0.966000,-1144.491577,1012.485291,615.175964,-1105.019897,1006.993774,688.456299,-1037.622559,1002.062195,684.724487,-1047.985840,1006.180786,561.115295
117,0.975000,-1144.512207,1012.471680,615.162537,-1105.020996,1006.994507,688.457153,-1037.602783,1002.068665,684.726501,-1047.995483,1006.186829,561.108643
118,0.983000,-1144.492920,1012.486816,615.183777,-1105.030518,1006.991150,688.447021,-1037.622803,1002.074951,684.710388,-1047.980347,1006.200562,561.107178
119,0.991000,-1144.494385,1012.512207,615.182251,-1105.045166,1006.999390,688.425537,-1037.634277,1002.081726,684.698425,-1048.012085,1006.223328,561.079346
120,1.000000,-1144.514038,1012.519470,615.175232,-1105.044434,1007.000183,688.413757,-1037.644287,1002.111938,684.700073,-1048.001465,1006.242065,561.096924
121,1.008000,-1144.524048,1012.499207,615.165955,-1105.064575,1007.018188,688.409180,-1037.626099,1002.125244,684.693909,-1048.024414,1006.225708,561.050720
122,1.016000,-1144.512085,1012.497681,615.151184,-1105.056519,1007.009644,688.406799,-1037.619263,1002.118713,684.706055,-1048.009033,1006.227112,561.070923
123,1.024000,-1144.523804,1012.510193,615.140808,-1105.056274,1007.020447,688.420654,-1037.627930,1002.113708,684.694153,-1048.006714,1006.223938,561.070923
124,1.033000,-1144.519043,1012.500977,615.157776,-1105.044922,1006.996643,688.418274,-1037.630493,1002.093689,684.711731,-1047.996460,1006.210571,561.075012
125,1.041000,-1144.526245,1012.476807,615.153015,-1105.038452,1006.988159,688.430359,-1037.613647,1002.069092,684.703674,-1048.006592,1006.205566,561.106567
126,1.050000,-1144.506104,1012.482544,615.180115,-1105.022705,1006.976257,688.444885,-1037.618530,1002.069092,684.716248,-1047.995239,1006.203796,561.114441
127,1.058000,-1144.516968,1012.477417,615.161987,-1105.018311,1006.973389,688.453979,-1037.611816,1002.064087,684.735168,-1047.991455,1006.210938,561.112305
128,1.066000,-1144.499023,1012.492065,615.170959,-1105.016846,1006.979614,688.455017,-1037.635254,1002.058167,684.718262,-1047.984741,1006.208069,561.131836
129,1.074000,-1144.514526,1012.482422,615.165405,-1105.016113,1006.991028,688.452148,-1037.625366,1002.056030,684.723328,-1047.980225,1006.202820,561.133484
130,1.083000,-1144.473999,1012.490601,615.178406,-1105.024780,1007.000916,688.449890,-1037.615967,1002.075317,684.711426,-1047.977783,1006.203552,561.103210
131,1.091000,-1144.501587,1012.517822,615.174133,-1105.040161,1007.012695,688.434631,-1037.619141,1002.091064,684.700439,-1047.985474,1006.209595,561.098755
132,1.100000,-1144.518677,1012.508301,615.161499,-1105.049438,1007.011902,688.410889,-1037.633301,1002.097839,684.700806,-1047.987915,1006.224854,561.085083
133,1.108000,-1144.530884,1012.504944,615.144104,-1105.058716,1007.022949,688.400146,-1037.639404,1002.105469,684.699158,-1048.021362,1006.236694,561.041626
134,1.116000,-1144.528320,1012.498169,615.141846,-1105.063110,1007.012390,688.397705,-1037.623169,1002.115967,684.698547,-1047.999023,1006.225952,561.076050
135,1.125000,-1144.527588,1012.518188,615.149475,-1105.048584,1007.018433,688.409668,-1037.638672,1002.100952,684.688232,-1047.991089,1006.226685,561.090332
136,1.133000,-1144.537964,1012.495178,615.141541,-1105.044189,1007.005798,688.420349,-1037.631592,1002.096985,684.701294,-1047.988647,1006.223816,561.073608
137,1.141000,-1144.494141,1012.506958,615.173523,-1105.035645,1006.987671,688.433777,-1037.615967,1002.074463,684.706299,-1047.990479,1006.213318,561.084229
138,1.149000,-1144.496460,1012.491455,615.172058,-1105.023926,1006.976868,688.441467,-1037.616699,1002.056335,684.712524,-1047.984741,1006.194092,561.105103
139,1.158000,-1144.505371,1012.481934,615.166992,-1105.016479,1006.970154,688.445190,-1037.609863,1002.042053,684.701172,-1047.973755,1006.192566,561.099365
