Format Version,1.23,Take Name,Planes_1,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-05-03 03.43.57.867 PM,Capture Start Frame,84322,Total Frames in Take,1243,Total Exported Frames,1243,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1139,9.491000,-4064.774902,2059.519043,-1900.859375,-4155.774414,2070.951416,-1909.807739,-4082.359863,2070.832031,-1773.558716,-4149.488281,2081.147705,-1784.649170,-4156.334961,1288.495728,-4265.051758,-3632.243164,21.686066,-3739.583008,-2928.448242,1236.816528,-3394.344971,-3476.380615,634.148682,393.125000,-3063.032471,1877.591064,593.781189,-2855.387695,638.090454,-848.780457,-2456.182129,1877.001709,-658.826843,-6638.447266,254.312988,35.729427,-5234.353027,1100.034424,-53.193005,-4302.153320,1102.024780,-106.203255,,,,,,,,,,-3639.851562,200.773453,2684.567627,,,,,,,,,,,,,,,,-3026.175049,13.571156,-2352.314453,-2910.375732,1845.081421,-2396.524414,-2579.381348,11.239436,-1229.957642,-2477.878174,1845.014282,-1275.983765
1140,9.500000,-4064.766357,2059.529297,-1900.842773,-4155.769043,2070.966797,-1909.796509,-4082.363037,2070.850098,-1773.564697,-4149.490234,2081.184326,-1784.647949,,,,,,,,,,-3476.381104,634.158447,393.148102,-3063.053467,1877.677612,593.779663,-2855.381104,638.104126,-848.759094,-2456.170654,1877.000244,-658.830505,-6638.438965,254.312958,35.728577,-5234.356445,1100.039917,-53.188526,-4302.143555,1102.033081,-106.209320,-4156.345215,1288.457886,-4265.174805,-3632.254150,21.681667,-3739.590820,-2926.371094,1238.478394,-3389.934326,-3639.818359,200.635605,2684.507324,-5698.565430,3665.642822,-3627.979492,1705.100952,380.849030,370.636993,,,,,,,,,,-3026.174561,13.591609,-2352.295410,-2910.380615,1845.101807,-2396.532471,-2579.392822,11.278662,-1229.997314,-2477.884033,1845.030273,-1275.963257
1141,9.508000,-4064.770264,2059.537598,-1900.827393,-4155.770020,2070.974854,-1909.795898,-4082.352051,2070.860352,-1773.562378,-4149.500000,2081.207275,-1784.667603,-4156.364258,1288.437256,-4265.202148,-3632.246338,21.718985,-3739.534668,-2928.474854,1236.795044,-3394.336914,-3476.369141,634.180420,393.129639,-3062.611816,1876.695435,593.820557,-2855.366699,638.137390,-848.775146,-2456.151123,1877.025146,-658.844177,-6638.435059,254.352097,35.744038,-5234.348633,1100.075073,-53.198608,-4302.127441,1102.071045,-106.212379,,,,,,,,,,-3639.738770,200.421326,2684.490723,,,,,,,,,,,,,,,,-3026.173584,13.583839,-2352.298096,-2910.389648,1845.086548,-2396.542969,-2579.369873,11.262596,-1229.942017,-2477.875488,1845.033813,-1275.971802
1142,9.516000,-4064.769775,2059.537109,-1900.823364,-4155.760254,2070.969971,-1909.793945,-4082.346924,2070.864990,-1773.559814,-4149.485352,2081.177246,-1784.654907,,,,,,,,,,-3476.368896,634.181763,393.126282,-3062.596680,1876.677490,593.814575,-2855.364990,638.108521,-848.788635,-2456.294434,1877.791870,-659.358398,-6638.426758,254.341934,35.736382,-5234.339844,1100.076538,-53.199402,-4302.134277,1102.060425,-106.210320,-4156.337891,1288.456909,-4265.186035,-3632.227539,21.713753,-3739.560303,-2926.335205,1238.419800,-3389.952881,-3639.801025,200.736206,2684.575439,-5698.516602,3665.588135,-3627.963379,,,,,,,,,,,,,-3026.182861,13.584246,-2352.292725,-2910.365967,1845.045532,-2396.523193,-2579.367188,11.250443,-1229.955200,-2477.864990,1845.034424,-1275.974365
1143,9.525000,-4064.776855,2059.530029,-1900.822876,-4155.760254,2070.952148,-1909.785034,-4082.347412,2070.846436,-1773.558960,-4149.498535,2081.171631,-1784.641724,-4156.326172,1288.471191,-4265.121582,-3632.214600,21.693914,-3739.557373,-2928.459229,1236.856445,-3394.252686,-3476.378174,634.159485,393.127625,-3063.044922,1877.666748,593.762695,-2855.374756,638.121704,-848.763855,-2456.157715,1877.010986,-658.824646,-6638.460938,254.319427,35.746479,-5234.346680,1100.073486,-53.201298,-4302.151855,1102.053223,-106.210106,,,,,,,,,,-3639.838867,200.791901,2684.574219,-5698.564453,3665.635742,-3627.979980,,,,,,,,,,,,,-3026.174805,13.591188,-2352.301758,-2910.366211,1845.054077,-2396.516846,-2579.374512,11.234057,-1229.953491,-2477.877441,1845.021729,-1275.959717
1144,9.533000,-4064.784424,2059.518555,-1900.825439,-4155.771973,2070.952148,-1909.784546,-4082.362061,2070.836914,-1773.553101,-4149.508301,2081.159180,-1784.625610,-4156.327637,1288.449219,-4265.188965,-3632.245605,21.656561,-3739.582275,-2928.482178,1236.751099,-3394.406494,-3476.381348,634.161621,393.142822,-3063.064209,1877.697632,593.777222,-2855.383057,638.130798,-848.742126,-2456.171387,1877.011719,-658.803040,-6638.457520,254.277740,35.732189,-5234.359375,1100.031250,-53.183239,-4302.395996,1101.811035,-106.563080,,,,,,,,,,-3639.811279,200.708115,2684.573975,-5698.587891,3665.661133,-3627.991699,,,,,,,,,,,,,-3026.176514,13.574411,-2352.300293,-2910.370850,1845.088379,-2396.502197,-2579.382080,11.237839,-1229.958374,-2477.890137,1845.029175,-1275.943237
1145,9.541000,-4064.783691,2059.521240,-1900.816406,-4155.781250,2070.951416,-1909.787354,-4082.363525,2070.841309,-1773.562622,-4149.508789,2081.152100,-1784.630737,-4156.348633,1288.423828,-4265.220215,-3632.226807,21.681694,-3739.552734,-2928.489990,1236.772339,-3394.374268,-3476.387207,634.175293,393.151398,-3062.657471,1876.713745,593.815918,-2855.380859,638.117615,-848.745361,-2456.325928,1877.756714,-659.349060,-6638.452637,254.302078,35.726318,-5234.361816,1100.028687,-53.188122,-4302.409180,1101.786377,-106.568184,,,,,,,,,,-3639.805664,200.693726,2684.559326,,,,1705.101074,380.846375,370.634766,,,,,,,,,,-3026.167725,13.586750,-2352.293945,-2910.391846,1845.084351,-2396.515381,-2579.385498,11.246171,-1229.965576,-2477.889404,1845.036499,-1275.957886
1146,9.550000,-4064.779785,2059.531738,-1900.820801,-4155.782715,2070.981201,-1909.803589,-4082.353516,2070.855469,-1773.562988,-4149.505371,2081.175049,-1784.663086,,,,,,,,,,-3476.380859,634.187195,393.134552,-3062.607178,1876.656494,593.804443,-2855.371338,638.092712,-848.780273,-2456.320801,1877.835083,-659.438354,-6638.436035,254.333618,35.757816,-5234.362305,1100.049805,-53.206421,-4302.145508,1102.048950,-106.215286,-4156.340332,1288.464600,-4265.163574,-3632.233154,21.655996,-3739.573730,-2926.363525,1238.483154,-3389.949707,-3639.804688,200.735336,2684.562256,,,,,,,,,,,,,,,,-3026.162354,13.581375,-2352.305908,-2910.369629,1845.060059,-2396.554443,-2579.384521,11.207503,-1229.973877,-2477.871582,1845.007690,-1275.973145
1147,9.558000,-4064.774414,2059.545410,-1900.817139,-4155.761719,2070.976807,-1909.785400,-4082.343018,2070.871094,-1773.566040,-4149.502441,2081.205566,-1784.659912,,,,,,,,,,-3476.376465,634.194153,393.137634,-3063.028809,1877.670410,593.767944,-2855.365234,638.115479,-848.785339,-2456.308594,1877.864136,-659.428345,-6638.423828,254.381149,35.770157,-5234.353027,1100.074829,-53.215717,-4302.123047,1102.079346,-106.202446,-4156.350586,1288.425171,-4265.227539,-3632.234131,21.681036,-3739.591797,-2926.367188,1238.432129,-3389.973389,-3639.833496,200.738937,2684.574463,,,,1705.099121,380.885620,370.632080,,,,,,,,,,-3026.164062,13.564402,-2352.316162,-2910.358887,1845.091797,-2396.547852,-2579.373047,11.240492,-1229.972656,-2477.862549,1845.050171,-1275.982422
1148,9.566000,-4064.775879,2059.544434,-1900.817139,-4155.774414,2070.983398,-1909.782715,-4082.353516,2070.885742,-1773.552490,-4149.501465,2081.213135,-1784.632202,,,,,,,,,,-3476.387207,634.187439,393.163666,-3063.046143,1877.720703,593.779968,-2855.370117,638.161316,-848.759033,-2456.163574,1877.109131,-658.882751,-6638.436035,254.324829,35.751026,-5234.354492,1100.076050,-53.200153,-4302.134277,1102.077759,-106.201134,-4156.316895,1288.501587,-4265.126465,-3632.244629,21.707237,-3739.565430,-2926.378662,1238.445557,-3389.971436,-3639.795410,200.736954,2684.533203,-5698.551270,3665.617432,-3627.974609,,,,,,,,,,,,,-3026.151855,13.578525,-2352.325195,-2910.360352,1845.104370,-2396.491699,-2579.349854,11.258377,-1229.934204,-2477.870361,1845.074951,-1275.951660
1149,9.574000,-4064.787842,2059.513916,-1900.821289,-4155.779785,2070.948730,-1909.760254,-4082.362061,2070.853516,-1773.535889,-4149.512695,2081.159912,-1784.597290,,,,,,,,,,-3476.395020,634.173889,393.156403,-3062.683350,1876.786011,593.817627,-2855.390625,638.109436,-848.763123,-2456.167480,1876.997192,-658.823059,-6638.451660,254.289597,35.713921,-5234.358887,1100.040894,-53.192326,-4302.395020,1101.812134,-106.546021,-4156.311035,1288.491577,-4265.107422,-3632.237793,21.694590,-3739.575195,-2926.393066,1238.453857,-3389.981201,-3639.828857,200.693649,2684.564209,,,,,,,,,,,,,,,,-3026.159180,13.561802,-2352.299805,-2910.357178,1845.081909,-2396.491699,-2579.385010,11.240191,-1229.945801,-2477.873535,1845.035889,-1275.940430
1150,9.583000,-4064.802734,2059.522461,-1900.811768,-4155.796875,2070.938965,-1909.767334,-4082.373535,2070.827637,-1773.539307,-4149.524414,2081.127197,-1784.602417,,,,,,,,,,-3476.396240,634.150269,393.140228,-3062.989502,1878.592163,594.916199,-2855.397705,638.069214,-848.778259,-2456.171875,1876.967773,-658.830750,-6638.454590,254.308884,35.721935,-5234.366211,1100.046387,-53.195251,-4302.421875,1101.261597,-106.414047,-4156.343750,1288.441650,-4265.177734,-3632.260498,21.701061,-3739.560791,-2926.417725,1238.459351,-3389.932129,-3639.834717,200.683868,2684.566406,,,,,,,,,,,,,,,,-3026.183838,13.578561,-2352.279541,-2910.387939,1845.082520,-2396.501221,-2579.422119,11.183263,-1229.976807,-2477.880859,1844.995361,-1275.963867
1151,9.591000,-4064.787354,2059.532959,-1900.810303,-4155.782715,2070.964111,-1909.785767,-4082.367432,2070.853516,-1773.548950,-4149.511719,2081.172607,-1784.635620,,,,,,,,,,-3476.364502,634.167603,393.127472,-3063.032959,1877.763306,593.857849,-2855.379883,638.069641,-848.790100,-2456.142578,1876.999268,-658.866028,-6638.439941,254.363953,35.754700,-5234.347656,1100.049805,-53.198635,-4302.160645,1101.981812,-106.217690,-4156.328125,1288.515259,-4265.047363,-3632.253418,21.657141,-3739.598145,-2926.377441,1238.419189,-3389.987061,-3639.843262,200.758301,2684.553955,,,,1705.088501,380.858398,370.644073,,,,,,,,,,-3026.171387,13.574815,-2352.305908,-2910.389648,1845.112183,-2396.522949,-2579.360107,11.241264,-1229.970459,-2477.873047,1845.024536,-1275.979736
1152,9.599000,-4064.773193,2059.548584,-1900.800293,-4155.778809,2070.999512,-1909.773804,-4082.361328,2070.869141,-1773.540527,-4149.497559,2081.246826,-1784.664062,,,,,,,,,,-3476.358398,634.207214,393.132599,-3063.027832,1877.735474,593.777954,-2855.361328,638.132874,-848.765503,-2456.136719,1877.041626,-658.853271,-6638.410645,254.370209,35.756786,-5234.344727,1100.067505,-53.210251,-4302.113281,1102.100952,-106.187988,-4156.334961,1288.478882,-4265.143066,-3632.219482,21.677090,-3739.570068,-2926.391357,1238.407471,-3389.984863,-3639.844971,200.769897,2684.547363,-5698.567871,3665.650391,-3627.975830,1705.091064,380.811615,370.655243,,,,,,,,,,-3026.167725,13.606362,-2352.288818,-2910.376221,1845.165527,-2396.536865,-2579.354248,11.285918,-1229.953125,-2477.875000,1845.060547,-1275.964233
1153,9.608000,-4064.792236,2059.544922,-1900.800049,-4155.797852,2070.973877,-1909.757446,-4082.367920,2070.861816,-1773.526489,-4149.507324,2081.222656,-1784.638306,,,,,,,,,,-3476.383301,634.183105,393.126495,-3063.048096,1877.705078,593.778687,-2855.388428,638.124084,-848.778076,-2456.312744,1877.809326,-659.375061,-6638.435059,254.329865,35.739861,-5234.349121,1100.055786,-53.200485,-4302.145020,1102.059937,-106.197517,-4156.317871,1288.492310,-4265.122559,-3632.233887,21.679451,-3739.623291,-2926.378418,1238.401978,-3389.942139,-3639.841553,200.726959,2684.544189,-5698.547363,3665.626953,-3627.965820,1703.508911,382.016113,370.649231,,,,,,,,,,-3026.185791,13.615650,-2352.265625,-2910.377686,1845.112305,-2396.514648,-2579.341553,11.251073,-1229.939697,-2477.882324,1845.046021,-1275.936523
1154,9.616000,-4064.643799,2059.579102,-1901.073120,-4155.795898,2070.933105,-1909.738647,-4082.369385,2070.846191,-1773.520386,-4149.511719,2081.124268,-1784.603516,,,,,,,,,,-3476.405518,634.137817,393.137939,-3062.638428,1876.701172,593.802185,-2855.710938,638.011169,-848.948364,-2456.185547,1877.034424,-658.858521,-6638.473633,254.296417,35.723587,-5234.371582,1100.040771,-53.203140,-4302.402832,1101.770996,-106.571671,-4156.307129,1288.527344,-4265.077637,-3632.232910,21.630346,-3739.630127,-2926.393555,1238.441406,-3389.938477,-3639.850586,200.761993,2684.547363,,,,,,,,,,,,,,,,-3026.174316,13.610980,-2352.277344,-2910.358398,1845.063965,-2396.512695,-2579.398193,11.214117,-1229.979248,-2477.880371,1845.013184,-1275.936523
1155,9.625000,-4064.798340,2059.536377,-1900.791260,-4155.784668,2070.941895,-1909.738037,-4082.361816,2070.862793,-1773.516724,-4149.511719,2081.145508,-1784.610229,-4156.344238,1288.449341,-4265.187988,-3632.242676,21.643372,-3739.609863,-2928.490723,1236.812622,-3394.331055,-3476.393555,634.161011,393.132812,-3062.825195,1878.915283,594.613037,-2855.392090,638.103699,-848.750549,-2456.165771,1876.990479,-658.818787,-6638.454590,254.312134,35.741276,-5234.353516,1100.044067,-53.182293,-4302.412109,1101.770752,-106.593636,,,,,,,,,,-3639.828613,200.764297,2684.555664,,,,1705.088745,380.846191,370.618195,,,,,,,,,,-3026.183105,13.590120,-2352.257080,-2910.359131,1845.045166,-2396.509521,-2579.399170,11.248087,-1229.965332,-2477.875732,1845.018311,-1275.947632
1156,9.633000,-4064.789795,2059.551270,-1900.792725,-4155.780273,2070.996338,-1909.764282,-4082.358887,2070.876953,-1773.514038,-4149.500977,2081.247559,-1784.630127,-4156.334473,1288.482178,-4265.111328,-3632.250977,21.650782,-3739.584229,-2928.482666,1236.822632,-3394.314209,-3476.383789,634.206421,393.158691,-3063.012695,1877.771729,593.818787,-2855.363037,638.154236,-848.770447,-2456.291016,1877.859375,-659.378784,-6638.414551,254.361008,35.756580,-5234.341797,1100.078613,-53.189503,-4302.127930,1102.093384,-106.204605,,,,,,,,,,-3639.811523,200.711151,2684.544434,-5698.580078,3665.662598,-3627.980225,,,,,,,,,,,,,-3026.177490,13.584882,-2352.281006,-2910.372314,1845.117554,-2396.523682,-2579.358398,11.313119,-1229.939209,-2477.867432,1845.072998,-1275.958496
1157,9.641000,-4064.776367,2059.541504,-1900.781128,-4155.787598,2070.992432,-1909.767700,-4082.364014,2070.872559,-1773.526733,-4149.515625,2081.224365,-1784.643188,-4156.353516,1288.425781,-4265.138184,-3632.232422,21.674461,-3739.583984,-2928.487305,1236.774780,-3394.349121,-3476.367676,634.183716,393.145111,-3063.023438,1877.704468,593.761169,-2855.356201,638.129639,-848.768738,-2456.312744,1877.888916,-659.409119,-6638.428711,254.378052,35.780022,-5234.335449,1100.057495,-53.204834,-4302.113281,1102.065552,-106.207413,,,,,,,,,,-3639.829346,200.772308,2684.544922,,,,,,,,,,,,,,,,-3026.178955,13.599904,-2352.265137,-2910.385254,1845.123047,-2396.536133,-2579.338867,11.290835,-1229.911865,-2477.866699,1845.060791,-1275.980713
1158,9.650000,-4064.804199,2059.527100,-1900.786499,-4155.800781,2070.945312,-1909.761841,-4082.373047,2070.840332,-1773.530884,-4149.529785,2081.137695,-1784.605957,,,,,,,,,,-3476.398193,634.147400,393.135101,-3062.617188,1876.631958,593.810181,-2855.392822,638.086121,-848.774902,-2456.169189,1876.972046,-658.830139,-6638.460938,254.308319,35.720043,-5234.370605,1100.000244,-53.221058,-4302.153809,1102.008301,-106.227837,-4156.341309,1288.416870,-4265.220703,-3632.223389,21.660072,-3739.575439,-2926.329834,1238.428833,-3389.972656,-3639.895508,200.824020,2684.585938,,,,,,,,,,,,,,,,-3026.178467,13.594313,-2352.292480,-2910.375000,1845.080322,-2396.536865,-2579.374756,11.212329,-1229.970093,-2477.876709,1845.003174,-1275.972656
1159,9.658000,-4064.808350,2059.528809,-1900.780762,-4155.808105,2070.942383,-1909.747070,-4082.385498,2070.857666,-1773.519897,-4149.535645,2081.140625,-1784.586914,,,,,,,,,,-3476.397705,634.122070,393.136322,-3062.824219,1878.794678,594.563232,-2855.385254,638.080872,-848.786987,-2456.167725,1876.985229,-658.824097,-6638.458008,254.280716,35.696331,-5234.361816,1100.039429,-53.187950,-4302.399414,1101.755615,-106.600227,-4156.341797,1288.458008,-4265.196777,-3632.239258,21.628994,-3739.633301,-2926.368652,1238.443970,-3389.984131,-3639.871826,200.826599,2684.597900,,,,,,,,,,,,,,,,-3026.158203,13.553872,-2352.309570,-2910.386475,1845.075317,-2396.505859,-2579.383545,11.220320,-1229.960815,-2477.881348,1845.027222,-1275.947021
1160,9.666000,-4064.639648,2059.609131,-1901.044189,-4155.794922,2070.965332,-1909.729614,-4082.362061,2070.881592,-1773.494507,-4149.519531,2081.207764,-1784.590942,,,,,,,,,,-3476.386963,634.192322,393.157837,-3062.623047,1876.842285,593.875061,-2855.381348,638.137573,-848.769897,-2456.156738,1877.018188,-658.807983,-6638.438965,254.337097,35.738949,-5234.359375,1100.065186,-53.178890,-4302.149902,1102.043213,-106.233437,-4156.311035,1288.536133,-4265.064453,-3632.241211,21.682238,-3739.594482,-2926.372559,1238.446411,-3389.978271,-3639.856934,200.766159,2684.546631,-5698.574707,3665.652832,-3627.968994,1705.103149,380.854370,370.628082,,,,,,,,,,-3026.172607,13.591346,-2352.279053,-2910.368652,1845.113647,-2396.505371,-2579.360840,11.249167,-1229.927979,-2477.879150,1845.081543,-1275.922974
1161,9.675000,-4064.794922,2059.548096,-1900.762329,-4155.769531,2070.976074,-1909.731567,-4082.356934,2070.875244,-1773.494873,-4149.498535,2081.231689,-1784.609375,-4156.313965,1288.470215,-4265.125488,-3632.237793,21.682941,-3739.574219,-2928.454590,1236.790649,-3394.374756,-3476.377441,634.210205,393.148346,-3062.578613,1876.665894,593.801758,-2855.372070,638.127502,-848.765015,-2456.134521,1877.047119,-658.844421,-6638.423340,254.372772,35.749809,-5234.342285,1100.088135,-53.180592,-4302.113770,1102.093140,-106.203743,,,,,,,,,,-3639.848145,200.746536,2684.530029,,,,1703.431152,382.094025,370.643677,,,,,,,,,,-3026.179932,13.588579,-2352.279541,-2910.351807,1845.125000,-2396.509277,-2579.359619,11.288321,-1229.961670,-2477.864014,1845.089111,-1275.926392
1162,9.683000,-4064.793945,2059.541992,-1900.763916,-4155.801758,2070.958008,-1909.748169,-4082.373047,2070.830566,-1773.500122,-4149.514160,2081.196533,-1784.626221,,,,,,,,,,-3476.376709,634.167236,393.133301,-3062.579834,1876.649414,593.801758,-2855.374023,638.076172,-848.771423,-2456.295654,1877.810669,-659.406494,-6638.435547,254.388504,35.765797,-5234.352539,1100.044922,-53.189449,-4302.125000,1102.037231,-106.212471,-4156.339844,1288.445557,-4265.151855,-3632.241943,21.640400,-3739.587158,-2926.400635,1238.427612,-3389.925781,-3639.865234,200.782059,2684.545410,,,,1705.044312,380.917053,370.633118,,,,,,,,,,-3026.178955,13.588134,-2352.281250,-2910.359375,1845.096313,-2396.537842,-2579.360840,11.259173,-1229.958618,-2477.876465,1845.045654,-1275.958252
1163,9.691000,-4064.804199,2059.529785,-1900.781128,-4155.817871,2070.958496,-1909.755371,-4082.394043,2070.831543,-1773.519287,-4149.525391,2081.184570,-1784.628540,,,,,,,,,,-3476.389893,634.152039,393.131958,-3062.621338,1876.662598,593.824829,-2855.377197,638.054932,-848.790283,-2456.164062,1877.081421,-658.879578,-6638.443359,254.333252,35.746384,-5234.358887,1100.025879,-53.191349,-4302.154297,1102.013306,-106.228821,-4156.363770,1288.426025,-4265.203125,-3632.225830,21.670027,-3739.583008,-2926.408936,1238.443848,-3389.958740,-3639.836914,200.822327,2684.582520,,,,1705.109497,380.844818,370.648926,,,,,,,,,,-3026.174316,13.610493,-2352.271240,-2910.379150,1845.112793,-2396.523193,-2579.354980,11.242354,-1229.967529,-2477.882812,1845.027832,-1275.966797
1164,9.699000,-4064.804932,2059.549805,-1900.777832,-4155.815918,2070.957520,-1909.744385,-4082.391357,2070.837158,-1773.504761,-4149.536133,2081.180420,-1784.605103,,,,,,,,,,-3476.414062,634.171265,393.148956,-3063.000244,1877.548218,593.789673,-2855.374023,638.055420,-848.782776,-2456.167969,1877.010132,-658.810669,-6638.444336,254.268326,35.709450,-5234.365234,1100.039185,-53.200321,-4302.154785,1102.009277,-106.225349,-4156.344727,1288.440430,-4265.229004,-3632.231201,21.685410,-3739.551514,-2926.352295,1238.443359,-3389.977539,-3639.835938,200.740768,2684.575439,,,,,,,,,,,,,,,,-3026.181152,13.603967,-2352.261230,-2910.383545,1845.119141,-2396.505615,-2579.379639,11.222841,-1229.942261,-2477.888428,1845.044312,-1275.972168
1165,9.708000,-4064.633301,2059.618164,-1901.056030,-4155.797363,2070.960205,-1909.714844,-4082.376465,2070.863525,-1773.493774,-4149.524414,2081.191650,-1784.586914,,,,,,,,,,-3476.394531,634.195435,393.137909,-3063.003418,1876.967896,593.688110,-2855.366943,638.087158,-848.777405,-2456.157227,1877.012329,-658.846558,-6638.445801,254.340286,35.738869,-5234.355957,1100.074951,-53.191525,-4302.138672,1102.040161,-106.218262,-4156.314453,1288.484741,-4265.179199,-3632.237061,21.673071,-3739.608154,-2926.385010,1238.423706,-3389.961670,-3639.834473,200.676300,2684.556152,,,,1705.094360,380.849060,370.656311,,,,,,,,,,-3026.182129,13.613526,-2352.269287,-2910.360840,1845.105225,-2396.501465,-2579.362061,11.259643,-1229.959595,-2477.860107,1845.072998,-1275.955078
1166,9.716000,-4064.629150,2059.618652,-1901.060791,-4155.787109,2070.965820,-1909.708008,-4082.364014,2070.865723,-1773.488403,-4149.516113,2081.218506,-1784.601685,,,,,,,,,,-3476.365723,634.204651,393.141724,-3063.027344,1877.648926,593.770874,-2855.344238,638.110840,-848.758911,-2456.132568,1877.008179,-658.839722,-6638.432129,254.384186,35.776184,-5234.347656,1100.077148,-53.188026,-4302.113770,1102.075317,-106.190140,-4156.305176,1288.528687,-4265.069336,-3632.237549,21.717617,-3739.547852,-2926.364502,1238.431030,-3389.973633,-3639.815186,200.702698,2684.542236,,,,1705.086426,380.847809,370.610687,,,,,,,,,,-3026.174561,13.614686,-2352.269531,-2910.333740,1845.112549,-2396.479980,-2579.340332,11.278957,-1229.943237,-2477.854248,1845.078735,-1275.956909
1167,9.724000,-4064.783691,2059.560547,-1900.797974,-4155.791504,2070.955078,-1909.711304,-4082.378418,2070.858887,-1773.498413,-4149.517578,2081.217529,-1784.602417,,,,,,,,,,-3476.374512,634.185242,393.167114,-3062.648193,1876.822510,593.842285,-2855.351562,638.102478,-848.774048,-2456.137451,1877.048950,-658.843933,-6638.444336,254.363571,35.749428,-5234.346191,1100.078735,-53.189083,-4302.131348,1102.083618,-106.189026,-4156.339844,1288.460938,-4265.176270,-3632.250732,21.672981,-3739.564697,-2926.390625,1238.423218,-3389.919678,-3639.829590,200.773926,2684.564941,-5698.569336,3665.657471,-3627.969482,1705.089478,380.834778,370.639740,,,,,,,,,,-3026.189697,13.596228,-2352.273193,-2910.333008,1845.125244,-2396.487793,-2579.345703,11.300709,-1229.929688,-2477.859375,1845.077148,-1275.955078
1168,9.733000,-4064.813232,2059.526855,-1900.763794,-4155.805176,2070.942383,-1909.725586,-4082.399414,2070.831787,-1773.507568,-4149.537109,2081.176270,-1784.585571,-4156.379395,1288.408691,-4265.259766,-3632.221191,21.715136,-3739.512939,-2928.485596,1236.746094,-3394.397705,-3476.387695,634.158447,393.135712,-3063.046875,1877.638062,593.779602,-2855.371582,638.066223,-848.780579,-2456.314209,1877.799927,-659.375366,-6638.447754,254.292755,35.702930,-5234.364746,1100.024780,-53.193478,-4302.162109,1102.028442,-106.210426,,,,,,,,,,-3639.812988,200.729126,2684.557373,,,,1705.084839,380.859344,370.628632,,,,,,,,,,-3026.182617,13.619127,-2352.270752,-2910.365967,1845.119385,-2396.494385,-2579.369385,11.257261,-1229.931274,-2477.887451,1845.065674,-1275.937256
1169,9.741000,-4064.815918,2059.529297,-1900.776855,-4155.830078,2070.945312,-1909.738525,-4082.399414,2070.835205,-1773.513428,-4149.546875,2081.147461,-1784.593994,-4156.373047,1288.398682,-4265.258789,-3632.225830,21.687803,-3739.577637,-2928.477539,1236.745850,-3394.408447,-3476.384766,634.132385,393.117981,-3063.055420,1877.645752,593.773254,-2855.387207,638.078003,-848.787720,-2456.190918,1877.025024,-658.892395,-6638.474121,254.271179,35.723190,-5234.365723,1100.030762,-53.209858,-4302.170898,1102.000244,-106.223343,,,,,,,,,,-3639.778809,200.635071,2684.516846,,,,,,,,,,,,,,,,-3026.189209,13.622471,-2352.258789,-2910.381348,1845.109009,-2396.526367,-2579.364014,11.210430,-1229.962524,-2477.886963,1845.022827,-1275.956787
1170,9.750000,-4064.797363,2059.533691,-1900.768799,-4155.809570,2070.952148,-1909.730469,-4082.385010,2070.853271,-1773.499756,-4149.532227,2081.181396,-1784.591064,,,,,,,,,,-3476.371094,634.188354,393.131104,-3063.034424,1877.695801,593.773804,-2855.357178,638.119385,-848.786255,-2456.308350,1877.832520,-659.437622,-6638.446777,254.329865,35.759827,-5234.354492,1100.066650,-53.201675,-4302.166016,1102.027832,-106.195778,-4156.338867,1288.437866,-4265.235840,-3632.253662,21.683472,-3739.576904,-2926.358887,1238.407349,-3389.974121,-3639.793945,200.668457,2684.581787,,,,1705.088135,380.884949,370.640686,,,,,,,,,,-3026.182617,13.612561,-2352.282715,-2910.360107,1845.100220,-2396.551514,-2579.355469,11.234040,-1229.970459,-2477.867432,1845.056396,-1275.969604
1171,9.758000,-4064.783203,2059.540039,-1900.754639,-4155.779785,2070.968262,-1909.712646,-4082.365967,2070.876465,-1773.493652,-4149.515137,2081.248779,-1784.596436,,,,,,,,,,-3476.374268,634.231750,393.159332,-3063.024658,1877.746094,593.794495,-2855.358154,638.157471,-848.775635,-2456.141846,1877.107544,-658.860718,-6638.428223,254.396744,35.775459,-5234.339355,1100.107422,-53.191715,-4302.125000,1102.110718,-106.180626,-4156.296387,1288.478149,-4265.098633,-3632.233398,21.684153,-3739.571289,-2926.387451,1238.452026,-3389.989258,-3639.854980,200.838394,2684.593994,-5698.561035,3665.641846,-3627.977783,,,,,,,,,,,,,-3026.173340,13.572235,-2352.304443,-2910.341309,1845.143066,-2396.517334,-2579.355957,11.273486,-1229.914917,-2477.857910,1845.100342,-1275.945190
